date,code,open,high,low,close,volume,amount
2017-09-11,sh.600519,471.0900,482.2200,469.9800,478.3200,4537440,2161657248.0000
2017-09-12,sh.600519,479.5000,486.0000,478.4000,484.9100,3434163,1661294228.0000
2017-09-13,sh.600519,485.0000,492.2000,481.3800,491.6300,3307570,1618956527.0000
2017-09-14,sh.600519,492.9900,494.0300,488.9900,490.7100,1939949,953145166.0000
2017-09-15,sh.600519,492.5000,492.5000,488.0000,489.8400,1603946,786562205.0000
2017-09-18,sh.600519,490.1400,500.5000,490.1400,498.9700,4220681,2101680376.0000
2017-09-19,sh.600519,500.3000,502.5000,496.0100,496.9500,2305481,1151152851.0000
2017-09-20,sh.600519,496.9000,500.0200,496.0000,496.2000,1731816,862024944.0000
2017-09-21,sh.600519,495.9400,500.5800,492.8800,498.7700,1940268,963615276.0000
2017-09-22,sh.600519,496.9000,500.1800,495.8000,499.9300,1634353,815718865.0000
2017-09-25,sh.600519,500.3100,508.2000,500.3000,507.2400,3269756,1649582919.0000
2017-09-26,sh.600519,506.6900,510.0000,503.6000,509.2900,2547049,1292872632.0000
2017-09-27,sh.600519,508.9200,511.0300,506.0700,508.2100,1667111,847627355.0000
2017-09-28,sh.600519,507.2000,520.2000,507.1500,518.4600,2596985,1340236075.0000
2017-09-29,sh.600519,516.0000,525.8800,515.5000,517.6400,2243622,1166403112.0000
2017-10-09,sh.600519,524.5400,535.5500,520.1000,527.7700,3489129,1844481600.0000
2017-10-10,sh.600519,527.0500,540.4900,527.0100,540.0600,3100644,1662690453.0000
2017-10-11,sh.600519,538.1000,551.2500,538.1000,545.5400,3340643,1824898708.0000
2017-10-12,sh.600519,545.0000,547.5000,540.1800,544.0900,1964622,1067464518.0000
2017-10-13,sh.600519,545.0000,556.6000,542.0100,556.1500,2785842,1534212916.0000
2017-10-16,sh.600519,559.9900,566.6600,555.8700,560.6900,2990901,1676809992.0000
2017-10-17,sh.600519,560.9700,560.9700,554.0000,556.7300,2097712,1168943280.0000
2017-10-18,sh.600519,554.2000,562.5900,554.2000,560.7200,1917865,1072237528.0000
2017-10-19,sh.600519,561.0000,585.1500,560.7200,582.6000,4065882,2338901855.0000
2017-10-20,sh.600519,581.0000,581.0000,571.7600,574.3300,3153433,1812957242.0000
2017-10-23,sh.600519,574.9200,580.5000,568.0000,573.4100,2377182,1362900409.0000
2017-10-24,sh.600519,572.0000,573.8000,563.6100,567.3300,3127428,1775645971.0000
2017-10-25,sh.600519,569.7500,571.6800,562.0600,565.6700,2507600,1418395221.0000
2017-10-26,sh.600519,605.0000,613.0000,591.9100,605.0900,11543497,6957625411.0000
2017-10-27,sh.600519,602.1100,655.0000,600.0300,649.6300,8438379,5284485766.0000
2017-10-30,sh.600519,643.0500,644.0000,621.0000,622.0800,8100786,5099041747.0000
2017-10-31,sh.600519,622.0100,627.6000,611.8800,618.0300,5187568,3206280600.0000
2017-11-01,sh.600519,620.8800,631.5400,619.2200,623.0100,4343525,2712016939.0000
2017-11-02,sh.600519,626.9500,629.7800,621.0000,626.9200,3424973,2144671943.0000
2017-11-03,sh.600519,628.6500,643.4400,628.6500,639.1700,4818897,3075651167.0000
2017-11-06,sh.600519,641.5000,657.6200,640.2000,653.0600,4851398,3153638704.0000
2017-11-07,sh.600519,650.5800,657.1500,638.1800,642.0700,5556485,3592238407.0000
2017-11-08,sh.600519,642.3300,654.5000,642.3300,650.3800,4395194,2855374070.0000
2017-11-09,sh.600519,648.0000,654.1500,644.6100,650.0700,3364113,2183815390.0000
2017-11-10,sh.600519,650.4300,683.4000,650.4300,677.9500,7407860,4967970730.0000
2017-11-13,sh.600519,680.0000,692.7800,675.8000,687.8800,4986984,3402794002.0000
2017-11-14,sh.600519,687.1400,687.2200,677.3500,678.7500,4636671,3159112664.0000
2017-11-15,sh.600519,678.7500,689.9900,674.0000,688.0800,4503633,3074244081.0000
2017-11-16,sh.600519,686.0100,719.9600,686.0100,719.1100,6071632,4299283186.0000
2017-11-17,sh.600519,696.0000,709.0000,677.7700,690.2500,12386124,8548747991.0000
2017-11-20,sh.600519,676.8000,685.6000,660.0000,679.1500,8830582,5954131851.0000
2017-11-21,sh.600519,669.0000,688.8000,662.0200,677.2500,9601651,6491134446.0000
2017-11-22,sh.600519,677.0000,688.0000,650.0000,650.5200,12849826,8528143403.0000
2017-11-23,sh.600519,642.0000,646.0000,630.2200,633.7300,10959913,6984097475.0000
2017-11-24,sh.600519,635.9000,642.5000,622.2300,630.0400,7654194,4835808966.0000
2017-11-27,sh.600519,634.0000,636.3300,613.0100,621.2900,6354846,3975262024.0000
2017-11-28,sh.600519,625.0600,648.8800,624.0000,648.2300,7029183,4491543613.0000
2017-11-29,sh.600519,649.9400,651.9700,634.0100,638.1200,4676372,3005733412.0000
2017-11-30,sh.600519,635.5100,648.4800,626.0000,631.0000,3801962,2419959854.0000
2017-12-01,sh.600519,638.0100,638.9900,620.1300,622.3500,4719274,2959772009.0000
2017-12-04,sh.600519,623.9500,644.1000,616.7200,637.7900,5426771,3436687377.0000
2017-12-05,sh.600519,634.0000,647.4000,630.1300,632.9600,4746576,3026076465.0000
2017-12-06,sh.600519,631.5000,644.1000,620.0000,625.0100,5817409,3657236582.0000
2017-12-07,sh.600519,624.9500,624.9900,615.2600,616.6900,5103262,3155212010.0000
2017-12-08,sh.600519,615.4200,628.8500,615.4200,627.2800,4550339,2842464437.0000
2017-12-11,sh.600519,631.0000,651.9500,631.0000,650.9900,7284917,4702239221.0000
2017-12-12,sh.600519,658.7000,658.7700,651.0200,651.3200,4788931,3138650306.0000
2017-12-13,sh.600519,654.9900,670.0000,650.7200,668.2100,4850248,3197982045.0000
2017-12-14,sh.600519,669.9800,671.3000,660.5000,664.5500,3196794,2126665894.0000
2017-12-15,sh.600519,664.0000,667.9500,650.7800,653.7900,3225595,2126579404.0000
2017-12-18,sh.600519,660.0000,669.8000,658.5800,665.7700,3916228,2599749872.0000
2017-12-19,sh.600519,663.0000,672.4400,661.0000,667.0900,4407221,2944470867.0000
2017-12-20,sh.600519,669.9000,686.8600,664.0300,684.9100,6360131,4321305755.0000
2017-12-21,sh.600519,683.0000,687.4200,675.5000,681.7400,4668038,3178595839.0000
2017-12-22,sh.600519,680.0000,685.9000,677.0100,682.9200,2831701,1930315469.0000
2017-12-25,sh.600519,686.0000,696.3000,683.7200,688.1200,3621428,2497653982.0000
2017-12-26,sh.600519,688.1800,692.9900,676.5000,680.8100,3186766,2174103282.0000
2017-12-27,sh.600519,684.8600,684.8600,662.5000,664.1800,3772205,2539720696.0000
2017-12-28,sh.600519,687.0000,719.9000,671.3200,718.6900,12414107,8656875718.0000
2017-12-29,sh.600519,718.0000,726.5000,691.6000,697.4900,7603887,5372514665.0000
2018-01-02,sh.600519,700.0000,710.1600,689.8900,703.8500,4961248,3482407646.0000
2018-01-03,sh.600519,701.5000,721.4000,699.7400,715.8600,5201941,3713523701.0000
2018-01-04,sh.600519,721.4000,743.5000,719.3300,737.0700,7220508,5309890210.0000
2018-01-05,sh.600519,741.0000,746.0300,728.2200,738.3600,3998907,2946493013.0000
2018-01-08,sh.600519,735.0200,756.5000,735.0200,752.1300,5220456,3899951720.0000
2018-01-09,sh.600519,752.2100,783.0000,752.2100,782.5200,6459195,5001164506.0000
2018-01-10,sh.600519,785.0000,788.8800,773.4800,785.7100,4771424,3731993154.0000
2018-01-11,sh.600519,787.0000,788.0000,772.0000,774.8100,5065607,3942075854.0000
2018-01-12,sh.600519,773.7700,788.8000,767.0200,788.4200,4598824,3577281776.0000
2018-01-15,sh.600519,793.4600,799.0600,779.0200,785.3700,5247313,4136645487.0000
2018-01-16,sh.600519,780.4800,788.6100,768.0000,772.9400,6542833,5084966063.0000
2018-01-17,sh.600519,770.0000,774.0000,738.5100,747.9300,9070954,6835580477.0000
2018-01-18,sh.600519,747.9300,765.0000,744.0900,750.7400,5897851,4443031234.0000
2018-01-19,sh.600519,752.9000,758.9000,739.0200,750.1800,5092556,3818021990.0000
2018-01-22,sh.600519,751.8100,774.0000,751.8100,773.6400,6712675,5129674653.0000
2018-01-23,sh.600519,777.8100,780.0000,768.6000,773.7800,4954918,3836387690.0000
2018-01-24,sh.600519,776.4400,776.4600,758.6000,764.4600,4329881,3311348774.0000
2018-01-25,sh.600519,761.0000,776.0000,751.0000,769.1600,5004072,3821875040.0000
2018-01-26,sh.600519,767.2400,777.4000,764.0000,777.2200,4397833,3389953777.0000
2018-01-29,sh.600519,778.7600,779.6700,735.0000,736.3200,7453551,5637041971.0000
2018-01-30,sh.600519,736.0000,748.7700,730.0200,742.0800,5191103,3852705098.0000
2018-01-31,sh.600519,739.0000,771.7100,739.0000,764.5400,6040241,4601994781.0000
2018-02-01,sh.600519,767.0000,767.3000,752.9200,757.7300,5058261,3846421613.0000
2018-02-02,sh.600519,752.2200,753.2300,725.0000,740.4000,7542082,5583742782.0000
2018-02-05,sh.600519,727.2200,729.9600,705.6000,718.2300,9899585,7104095616.0000
2018-02-06,sh.600519,703.0000,722.6000,703.0000,708.8600,8816871,6270888575.0000
2018-02-07,sh.600519,720.0000,723.8800,682.0100,683.4300,8828998,6231141116.0000
2018-02-08,sh.600519,682.2000,718.0000,682.2000,700.9900,8340943,5860233484.0000
2018-02-09,sh.600519,680.0000,689.8900,658.0000,683.4300,10557826,7160206330.0000
2018-02-12,sh.600519,691.0000,705.5000,685.2000,697.4800,6417955,4466343242.0000
2018-02-13,sh.600519,705.0200,714.8200,704.5000,711.9800,5338918,3793782378.0000
2018-02-14,sh.600519,720.0000,720.0000,712.2200,718.4500,3065260,2198728707.0000
2018-02-22,sh.600519,727.3000,744.0000,723.2400,742.4500,5076469,3717469267.0000
2018-02-23,sh.600519,747.0000,756.5600,737.0000,742.4800,3815877,2844936758.0000
2018-02-26,sh.600519,746.8800,752.0500,733.0200,743.5100,4365824,3243216345.0000
2018-02-27,sh.600519,749.0000,756.0000,737.2200,737.9800,4260154,3181778842.0000
2018-02-28,sh.600519,732.0000,742.3000,719.0000,725.6200,4833067,3522004686.0000
2018-03-01,sh.600519,728.0000,746.8500,723.7700,741.9700,4479465,3303604159.0000
2018-03-02,sh.600519,738.0000,743.5600,730.0000,736.4100,2599190,1912613830.0000
2018-03-05,sh.600519,738.1800,742.0000,717.0300,720.1100,3723470,2703926955.0000
2018-03-06,sh.600519,725.0000,727.6000,697.1300,718.2600,6457036,4581658583.0000
2018-03-07,sh.600519,715.0000,724.0000,708.9900,710.0400,3459594,2480929043.0000
2018-03-08,sh.600519,714.0000,724.0000,708.0000,722.7600,3534930,2540452000.0000
2018-03-09,sh.600519,727.5500,732.5700,723.5000,728.2000,3017100,2199081672.0000
2018-03-12,sh.600519,729.5500,733.9200,722.7700,723.9500,3988841,2900950557.0000
2018-03-13,sh.600519,723.0000,726.6000,710.0000,710.3500,3857709,2764426996.0000
2018-03-14,sh.600519,709.6700,728.0800,707.2200,726.8800,3735576,2683830110.0000
2018-03-15,sh.600519,728.0200,747.0000,728.0200,746.4700,5614879,4161645760.0000
2018-03-16,sh.600519,747.6000,753.9800,738.8800,739.8500,3585552,2676682524.0000
2018-03-19,sh.600519,743.9700,753.9900,739.0000,753.4800,3866658,2897348542.0000
2018-03-20,sh.600519,750.0000,752.0000,740.0000,747.7300,2887720,2154897794.0000
2018-03-21,sh.600519,750.1100,753.1100,740.0000,742.0000,2674271,1996584261.0000
2018-03-22,sh.600519,744.0000,748.0000,724.0100,726.0800,3748697,2748721669.0000
2018-03-23,sh.600519,701.0000,723.4900,700.0800,711.0600,5254677,3727044980.0000
2018-03-26,sh.600519,708.0000,715.0600,701.8800,713.4900,4625611,3276880070.0000
2018-03-27,sh.600519,723.0000,725.8800,704.0000,714.7400,4754844,3399900239.0000
2018-03-28,sh.600519,699.9700,703.0000,669.0000,682.0500,11353972,7786098263.0000
2018-03-29,sh.600519,682.2000,697.8500,658.4100,689.1000,7908196,5362890034.0000
2018-03-30,sh.600519,686.0000,693.5000,679.8800,683.6200,3654028,2502696336.0000
2018-04-02,sh.600519,680.0000,691.0000,674.1100,680.0600,3203908,2185060765.0000
2018-04-03,sh.600519,678.0000,687.0000,675.3900,677.9100,4023558,2737509485.0000
2018-04-04,sh.600519,682.0000,700.4300,680.3800,694.0100,5689131,3948712791.0000
2018-04-09,sh.600519,697.1000,705.4300,690.1500,698.3000,3083305,2149178951.0000
2018-04-10,sh.600519,704.8000,708.5000,698.4600,708.0200,3204325,2252069676.0000
2018-04-11,sh.600519,710.0000,714.7800,703.0200,705.3600,2572318,1822237882.0000
2018-04-12,sh.600519,704.0000,706.8800,692.2200,694.2000,3071361,2139139504.0000
2018-04-13,sh.600519,698.5000,701.0000,685.0800,686.8600,2754952,1904051062.0000
2018-04-16,sh.600519,680.5800,686.8500,677.0000,681.3800,3293967,2241463093.0000
2018-04-17,sh.600519,685.0000,685.3800,665.6000,666.2000,3517276,2377407817.0000
2018-04-18,sh.600519,671.0000,671.0000,645.0000,655.6400,6261660,4104175827.0000
2018-04-19,sh.600519,659.8500,680.0000,656.6600,679.9600,4420757,2976468492.0000
2018-04-20,sh.600519,681.0000,694.0000,668.2300,670.2600,4151168,2831559751.0000
2018-04-23,sh.600519,666.0100,680.3300,666.0100,674.0100,3265920,2196761047.0000
2018-04-24,sh.600519,676.0000,693.5000,675.0000,689.8800,4728256,3252280969.0000
2018-04-25,sh.600519,689.0000,692.0000,683.0200,690.9700,2525222,1738767067.0000
2018-04-26,sh.600519,692.0000,692.2800,673.0000,678.2300,3504790,2378744475.0000
2018-04-27,sh.600519,685.2500,688.3600,655.0000,662.5300,5791521,3866680412.0000
2018-05-02,sh.600519,660.0000,668.9900,645.0600,667.8300,7025911,4589885607.0000
2018-05-03,sh.600519,666.0000,673.6800,658.0000,670.8800,3632653,2426248236.0000
2018-05-04,sh.600519,670.9800,674.8300,660.5700,662.8700,3737584,2492610223.0000
2018-05-07,sh.600519,659.9500,701.8800,657.7700,698.1700,8559143,5858519223.0000
2018-05-08,sh.600519,698.0300,712.1300,698.0300,708.8300,6249783,4414037853.0000
2018-05-09,sh.600519,709.0800,712.3000,697.1200,701.9500,3233106,2267880036.0000
2018-05-10,sh.600519,703.5000,716.0000,703.5000,714.1900,3929380,2794919589.0000
2018-05-11,sh.600519,718.6900,730.5000,715.7000,718.0200,3914165,2826877192.0000
2018-05-14,sh.600519,724.0000,743.0000,724.0000,742.4100,5101471,3753818029.0000
2018-05-15,sh.600519,746.0000,746.4400,734.0000,743.0600,3805580,2811622722.0000
2018-05-16,sh.600519,740.0000,745.6600,733.2800,734.5200,3079520,2275092450.0000
2018-05-17,sh.600519,735.1200,737.5000,724.0000,727.3800,2851793,2077476640.0000
2018-05-18,sh.600519,723.9900,741.0000,721.1900,739.3200,2925517,2140724039.0000
2018-05-21,sh.600519,744.0000,747.3000,732.4800,734.8200,2905958,2150582003.0000
2018-05-22,sh.600519,735.2200,739.8400,730.0200,739.5700,1699896,1250693946.0000
2018-05-23,sh.600519,740.0000,740.0000,723.5800,723.7800,2826871,2061375201.0000
2018-05-24,sh.600519,720.0000,728.6600,713.0000,715.4000,3041634,2191695815.0000
2018-05-25,sh.600519,712.0000,727.0000,712.0000,716.8600,2651146,1908701139.0000
2018-05-28,sh.600519,718.0000,740.6600,715.1200,740.4000,4280523,3129960293.0000
2018-05-29,sh.600519,738.8000,750.0000,731.2800,731.4300,4082027,3029700817.0000
2018-05-30,sh.600519,727.2200,737.3000,720.0500,725.8700,3714710,2706486799.0000
2018-05-31,sh.600519,730.2500,751.6200,730.2400,751.1300,7185287,5356222572.0000
2018-06-01,sh.600519,751.1300,754.9800,738.7600,745.1100,3617763,2694415012.0000
